2024-10-24T13:03:39.384587606Z W1024 13:03:39.384393       1 cmd.go:254] Using insecure, self-signed certificates
2024-10-24T13:04:00.175476396Z I1024 13:04:00.175469       1 recorder.go:70] Recording config/schedulers/cluster with fingerprint=505cf4fb56a28decd006d4c0379fa4690bc57bbb0491368129a1d39b0e95ed6b
2024-10-24T13:04:00.175487666Z I1024 13:04:00.175479       1 gather.go:180] gatherer "clusterconfig" function "schedulers" took 16.214791ms to process 1 records
2024-10-24T13:04:00.175496186Z I1024 13:04:00.175490       1 tasks_processing.go:74] worker 4 stopped.
2024-10-24T13:04:00.175837816Z I1024 13:04:00.175810       1 tasks_processing.go:74] worker 11 stopped.
2024-10-24T13:04:00.175889176Z I1024 13:04:00.175874       1 gather.go:180] gatherer "clusterconfig" function "openshift_apiserver_operator_logs" took 45.013261ms to process 0 records
2024-10-24T13:04:00.177027356Z I1024 13:04:00.176998       1 tasks_processing.go:74] worker 10 stopped.
2024-10-24T13:04:00.177111036Z E1024 13:04:00.177012       1 gather.go:143] gatherer "clusterconfig" function "config_maps" failed with the error: configmaps "gateway-mode-config" not found
2024-10-24T13:04:00.177128096Z E1024 13:04:00.177113       1 gather.go:143] gatherer "clusterconfig" function "config_maps" failed with the error: configmaps "insights-config" not found
2024-10-24T13:04:00.177182016Z I1024 13:04:00.177134       1 recorder.go:70] Recording config/configmaps/openshift-config/admin-kubeconfig-client-ca/ca-bundle.crt with fingerprint=34cdf5d36d45a9e3ee7c2be31546e3d937ae4ebf144ac07b0210c06a1610a94d
2024-10-24T13:04:00.177195626Z I1024 13:04:00.177180       1 recorder.go:70] Recording config/configmaps/openshift-config/cloud-provider-config/config with fingerprint=f891bdb6eff5b22f1bfc88b8fba23258a1f3aa3cca3d0ea2450c61eaf9df9f3d
2024-10-24T13:04:00.177204696Z I1024 13:04:00.177194       1 recorder.go:70] Recording config/configmaps/openshift-config/etcd-ca-bundle/ca-bundle.crt with fingerprint=34cdf5d36d45a9e3ee7c2be31546e3d937ae4ebf144ac07b0210c06a1610a94d
2024-10-24T13:04:00.177255206Z W1024 13:04:00.177209       1 gather.go:158] issue recording gatherer "clusterconfig" function "config_maps" result "config/configmaps/openshift-config/etcd-ca-bundle/ca-bundle.crt" because of the warning: warning: the record with the same fingerprint "34cdf5d36d45a9e3ee7c2be31546e3d937ae4ebf144ac07b0210c06a1610a94d" was already recorded at path "config/configmaps/openshift-config/admin-kubeconfig-client-ca/ca-bundle.crt", recording another one with a different path "config/configmaps/openshift-config/etcd-ca-bundle/ca-bundle.crt"
2024-10-24T13:04:00.177255206Z I1024 13:04:00.177244       1 recorder.go:70] Recording config/configmaps/openshift-config/etcd-serving-ca/ca-bundle.crt with fingerprint=34cdf5d36d45a9e3ee7c2be31546e3d937ae4ebf144ac07b0210c06a1610a94d
2024-10-24T13:04:00.177286606Z W1024 13:04:00.177257       1 gather.go:158] issue recording gatherer "clusterconfig" function "config_maps" result "config/configmaps/openshift-config/etcd-serving-ca/ca-bundle.crt" because of the warning: warning: the record with the same fingerprint "34cdf5d36d45a9e3ee7c2be31546e3d937ae4ebf144ac07b0210c06a1610a94d" was already recorded at path "config/configmaps/openshift-config/etcd-ca-bundle/ca-bundle.crt", recording another one with a different path "config/configmaps/openshift-config/etcd-serving-ca/ca-bundle.crt"
2024-10-24T13:04:00.177323876Z I1024 13:04:00.177307       1 recorder.go:70] Recording config/configmaps/openshift-config/initial-kube-apiserver-server-ca/ca-bundle.crt with fingerprint=b115cabb75d3a5abd871b8626a1e9e91f4b87698e6f540c0d58abddc29c34240
2024-10-24T13:04:00.177386266Z I1024 13:04:00.177334       1 recorder.go:70] Recording config/configmaps/openshift-config/kube-root-ca.crt/ca.crt with fingerprint=d476c7d3f5b104863f08f481b1264dcc68cc272ecefb0ecb709b18a6afab034d
2024-10-24T13:04:00.177386266Z I1024 13:04:00.177346       1 recorder.go:70] Recording config/configmaps/openshift-config/openshift-install/invoker with fingerprint=2403a6ba8eba7d160f41543a67d4d9e121dd9f586eec41dc2ea2c062bfc4fa45
2024-10-24T13:04:00.177386266Z I1024 13:04:00.177358       1 recorder.go:70] Recording config/configmaps/openshift-config/openshift-install/version with fingerprint=5d82782ca5f02770644feb452eb34ab86819371176d78445d1df69f1510db9de
2024-10-24T13:04:00.177386266Z I1024 13:04:00.177364       1 recorder.go:70] Recording config/configmaps/openshift-config/openshift-install-manifests/invoker with fingerprint=2403a6ba8eba7d160f41543a67d4d9e121dd9f586eec41dc2ea2c062bfc4fa45
2024-10-24T13:04:00.177386266Z W1024 13:04:00.177375       1 gather.go:158] issue recording gatherer "clusterconfig" function "config_maps" result "config/configmaps/openshift-config/openshift-install-manifests/invoker" because of the warning: warning: the record with the same fingerprint "2403a6ba8eba7d160f41543a67d4d9e121dd9f586eec41dc2ea2c062bfc4fa45" was already recorded at path "config/configmaps/openshift-config/openshift-install/invoker", recording another one with a different path "config/configmaps/openshift-config/openshift-install-manifests/invoker"
2024-10-24T13:04:00.177401996Z I1024 13:04:00.177384       1 recorder.go:70] Recording config/configmaps/openshift-config/openshift-install-manifests/version with fingerprint=5d82782ca5f02770644feb452eb34ab86819371176d78445d1df69f1510db9de
2024-10-24T13:04:00.177442806Z W1024 13:04:00.177398       1 gather.go:158] issue recording gatherer "clusterconfig" function "config_maps" result "config/configmaps/openshift-config/openshift-install-manifests/version" because of the warning: warning: the record with the same fingerprint "5d82782ca5f02770644feb452eb34ab86819371176d78445d1df69f1510db9de" was already recorded at path "config/configmaps/openshift-config/openshift-install/version", recording another one with a different path "config/configmaps/openshift-config/openshift-install-manifests/version"
2024-10-24T13:04:00.177452906Z I1024 13:04:00.177441       1 recorder.go:70] Recording config/configmaps/openshift-config/openshift-service-ca.crt/service-ca.crt with fingerprint=34cdf5d36d45a9e3ee7c2be31546e3d937ae4ebf144ac07b0210c06a1610a94d
2024-10-24T13:04:00.177462316Z W1024 13:04:00.177454       1 gather.go:158] issue recording gatherer "clusterconfig" function "config_maps" result "config/configmaps/openshift-config/openshift-service-ca.crt/service-ca.crt" because of the warning: warning: the record with the same fingerprint "34cdf5d36d45a9e3ee7c2be31546e3d937ae4ebf144ac07b0210c06a1610a94d" was already recorded at path "config/configmaps/openshift-config/etcd-serving-ca/ca-bundle.crt", recording another one with a different path "config/configmaps/openshift-config/openshift-service-ca.crt/service-ca.crt"
2024-10-24T13:04:00.177836866Z I1024 13:04:00.177462       1 recorder.go:70] Recording config/configmaps/openshift-monitoring/cluster-monitoring-config/config with fingerprint=f89772d2476abc20ca7319402a8272a3735e9b825ca8a97510cf6be9fee16090
2024-10-24T13:04:00.177857416Z I1024 13:04:00.177848       1 recorder.go:70] Recording config/configmaps/kube-system/cluster-config-v1/install-config with fingerprint=6dfdb6f422d23db4831641b298ea7bf42c8bc21ee69c3640a1f12892d5b76d73
2024-10-24T13:04:00.177898446Z I1024 13:04:00.177862       1 gather.go:180] gatherer "clusterconfig" function "config_maps" took 47.102981ms to process 13 records
2024-10-24T13:04:00.179527656Z I1024 13:04:00.179489       1 requests.go:204] Asking for SCA certificate for x86_64 architecture
2024-10-24T13:04:00.180240016Z I1024 13:04:00.180202       1 tasks_processing.go:74] worker 19 stopped.
2024-10-24T13:04:00.180240016Z E1024 13:04:00.180222       1 gather.go:143] gatherer "clusterconfig" function "ingress_certificates" failed with the error: failed to get secret 'router-ca' in namespace 'openshift-ingress-operator': secrets "router-ca" not found
2024-10-24T13:04:00.180240016Z E1024 13:04:00.180230       1 gather.go:143] gatherer "clusterconfig" function "ingress_certificates" failed with the error: failed to get secret 'router-certs-default' in namespace 'openshift-ingress': secrets "router-certs-default" not found
2024-10-24T13:04:00.180301646Z I1024 13:04:00.180275       1 recorder.go:70] Recording aggregated/ingress_controllers_certs with fingerprint=74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b
2024-10-24T13:04:00.180301646Z I1024 13:04:00.180288       1 gather.go:180] gatherer "clusterconfig" function "ingress_certificates" took 17.19105ms to process 1 records
2024-10-24T13:04:00.180799446Z I1024 13:04:00.180768       1 tasks_processing.go:74] worker 2 stopped.
2024-10-24T13:04:00.180799446Z I1024 13:04:00.180788       1 gather.go:180] gatherer "clusterconfig" function "number_of_pods_and_netnamespaces_with_sdn_annotations" took 46.106811ms to process 0 records
2024-10-24T13:04:00.239594958Z I1024 13:04:00.239527       1 gather_logs.go:132] no pods in openshift-kube-scheduler namespace were found
2024-10-24T13:04:00.239594958Z I1024 13:04:00.239560       1 tasks_processing.go:74] worker 9 stopped.
2024-10-24T13:04:00.239594958Z I1024 13:04:00.239574       1 gather.go:180] gatherer "clusterconfig" function "scheduler_logs" took 90.565153ms to process 0 records
2024-10-24T13:04:00.240206767Z I1024 13:04:00.240164       1 gather_logs.go:132] no pods in openshift-authentication namespace were found
2024-10-24T13:04:00.240267527Z I1024 13:04:00.240253       1 tasks_processing.go:74] worker 15 stopped.
2024-10-24T13:04:00.240347837Z I1024 13:04:00.240290       1 gather.go:180] gatherer "clusterconfig" function "openshift_authentication_logs" took 92.880552ms to process 0 records
2024-10-24T13:04:00.240347837Z I1024 13:04:00.240217       1 gather_logs.go:132] no pods in openshift-kube-controller-manager namespace were found
2024-10-24T13:04:00.240347837Z I1024 13:04:00.240310       1 tasks_processing.go:74] worker 13 stopped.
2024-10-24T13:04:00.240347837Z I1024 13:04:00.240315       1 gather.go:180] gatherer "clusterconfig" function "kube_controller_manager_logs" took 81.919191ms to process 0 records
2024-10-24T13:04:00.244934397Z I1024 13:04:00.244889       1 tasks_processing.go:74] worker 22 stopped.
2024-10-24T13:04:00.245284268Z I1024 13:04:00.245237       1 recorder.go:70] Recording config/version with fingerprint=07578b3935140ab9a1d0d9a76093cec0914331ddbec79bb522f1070afb3a2556
2024-10-24T13:04:00.245284268Z I1024 13:04:00.245257       1 recorder.go:70] Recording config/id with fingerprint=6d3b719e3d4e5fdb8927b262b90cb40ec7897a41e247d2effbeef117ffa3d7d7
2024-10-24T13:04:00.247315678Z I1024 13:04:00.247271       1 recorder.go:70] Recording config/pod/openshift-cluster-version/cluster-version-operator-59fc58bb8-h6cf2 with fingerprint=26fe1c316e4ffd1be22a1d02b61827d1cfcdbfdd9686abc57e30fb6262150676
2024-10-24T13:04:00.247338267Z I1024 13:04:00.247319       1 recorder.go:70] Recording events/openshift-cluster-version with fingerprint=7a77e61f85f79179c336f5cdc2ebd25d7dd33e3e510353485f6983d83ee38558
2024-10-24T13:04:00.247338267Z I1024 13:04:00.247327       1 gather.go:180] gatherer "clusterconfig" function "version" took 98.931593ms to process 4 records
2024-10-24T13:04:00.247480437Z I1024 13:04:00.247452       1 tasks_processing.go:74] worker 20 stopped.
2024-10-24T13:04:00.247670517Z I1024 13:04:00.247643       1 recorder.go:70] Recording config/node/ci-op-2fcpj5j6-f6035-2lklf-master-0 with fingerprint=72a576276c8ec04a4d52510f9b3132f5f6e8bd0b881c622592a0349b4bf743e8
2024-10-24T13:04:00.247789498Z I1024 13:04:00.247720       1 recorder.go:70] Recording config/node/ci-op-2fcpj5j6-f6035-2lklf-master-1 with fingerprint=732f6666786f613a88185eeb692bff3c949355f28aecfc283ec024b3bcc89db0
2024-10-24T13:04:00.247831187Z I1024 13:04:00.247810       1 recorder.go:70] Recording config/node/ci-op-2fcpj5j6-f6035-2lklf-master-2 with fingerprint=7050918ef895454507efa4c075919b9ba1502aff997d7133d2cda0f7de1e3128
2024-10-24T13:04:00.247842438Z I1024 13:04:00.247833       1 gather.go:180] gatherer "clusterconfig" function "nodes" took 98.466283ms to process 3 records
2024-10-24T13:04:00.252438038Z I1024 13:04:00.252392       1 tasks_processing.go:74] worker 16 stopped.
2024-10-24T13:04:00.252632718Z I1024 13:04:00.252611       1 recorder.go:70] Recording aggregated/unused_machine_configs_count with fingerprint=17574615508ecb2a742b2015eb2837357faaf011b9ec77eaaaf268ab42881bc9
2024-10-24T13:04:00.252694758Z I1024 13:04:00.252680       1 gather.go:180] gatherer "clusterconfig" function "machine_configs" took 121.883253ms to process 1 records
2024-10-24T13:04:00.253066138Z I1024 13:04:00.253035       1 base_controller.go:73] Caches are synced for LoggingSyncer 
2024-10-24T13:04:00.253106428Z I1024 13:04:00.253094       1 base_controller.go:110] Starting #1 worker of LoggingSyncer controller ...
2024-10-24T13:04:00.259104708Z I1024 13:04:00.259065       1 tasks_processing.go:74] worker 7 stopped.
2024-10-24T13:04:00.259272808Z I1024 13:04:00.259240       1 recorder.go:70] Recording config/pod/openshift-cloud-controller-manager-operator/cluster-cloud-controller-manager-operator-f546c9d4b-z6bjn with fingerprint=5eca7f3a490c705f8cae21a7597e10f05a1e7057b8fed729256e80b8b2ba652f
2024-10-24T13:04:00.259349178Z I1024 13:04:00.259319       1 recorder.go:70] Recording config/pod/openshift-machine-config-operator/kube-rbac-proxy-crio-ci-op-2fcpj5j6-f6035-2lklf-master-0 with fingerprint=a9859338319855eda395f79e9cf8b7edf14e35eed00dabd296d65dc6b7b975bd
2024-10-24T13:04:00.259407218Z I1024 13:04:00.259390       1 recorder.go:70] Recording config/pod/openshift-machine-config-operator/kube-rbac-proxy-crio-ci-op-2fcpj5j6-f6035-2lklf-master-1 with fingerprint=8189ae32b1dd8bc7dad0d83aa8fb9a0987243ff2e9559729dfe0e12cef5439d4
2024-10-24T13:04:00.259475468Z I1024 13:04:00.259459       1 recorder.go:70] Recording config/pod/openshift-machine-config-operator/kube-rbac-proxy-crio-ci-op-2fcpj5j6-f6035-2lklf-master-2 with fingerprint=022713b42436414b2d670cdee85ecdd4c3b795511bd30012211ce6403f56f290
2024-10-24T13:04:00.259583548Z I1024 13:04:00.259554       1 recorder.go:70] Recording config/pod/openshift-multus/multus-8cm87 with fingerprint=a27761fb196b5199ef243a4b62e9a46c572b6a888c3c1b01743c1f7765bda41f
2024-10-24T13:04:00.259652088Z I1024 13:04:00.259635       1 recorder.go:70] Recording config/running_containers with fingerprint=7d4d27597f6fa0d41159d7cb5a0a23289f5823c5e5b5b27906538ee2bf0af0cf
2024-10-24T13:04:00.259671708Z I1024 13:04:00.259648       1 gather.go:180] gatherer "clusterconfig" function "container_images" took 109.919763ms to process 6 records
2024-10-24T13:04:00.474036563Z I1024 13:04:00.473975       1 tasks_processing.go:74] worker 0 stopped.
2024-10-24T13:04:00.474036563Z I1024 13:04:00.474019       1 recorder.go:70] Recording config/node/logs/ci-op-2fcpj5j6-f6035-2lklf-master-0.log with fingerprint=cca043fb107b2781357630b9321f58c9f662fd5f9ed7733747abcaa747b6ab0c
2024-10-24T13:04:00.474082573Z I1024 13:04:00.474048       1 recorder.go:70] Recording config/node/logs/ci-op-2fcpj5j6-f6035-2lklf-master-1.log with fingerprint=21d3bdba783a9db2a50ae4e052dc2c79ccc0bb3009ff5fedb5ce8c88abb1e5f2
2024-10-24T13:04:00.474082573Z I1024 13:04:00.474070       1 recorder.go:70] Recording config/node/logs/ci-op-2fcpj5j6-f6035-2lklf-master-2.log with fingerprint=c043ee842f92c3fd621d1ca57d30c429cb9ad914a08180af08ec5af11fb38c04
2024-10-24T13:04:00.474092913Z I1024 13:04:00.474079       1 gather.go:180] gatherer "clusterconfig" function "node_logs" took 341.165548ms to process 3 records
2024-10-24T13:04:00.562356005Z I1024 13:04:00.562302       1 gather_cluster_operators.go:184] Unable to get operatorpkis.network.operator.openshift.io resource due to: operatorpkis.network.operator.openshift.io "ovn" is forbidden: User "system:serviceaccount:openshift-insights:gather" cannot get resource "operatorpkis" in API group "network.operator.openshift.io" in the namespace "openshift-ovn-kubernetes"
2024-10-24T13:04:00.761726989Z I1024 13:04:00.761651       1 gather_cluster_operators.go:184] Unable to get operatorpkis.network.operator.openshift.io resource due to: operatorpkis.network.operator.openshift.io "signer" is forbidden: User "system:serviceaccount:openshift-insights:gather" cannot get resource "operatorpkis" in API group "network.operator.openshift.io" in the namespace "openshift-ovn-kubernetes"
2024-10-24T13:04:00.962089144Z I1024 13:04:00.962028       1 gather_cluster_operators.go:184] Unable to get operatorpkis.network.operator.openshift.io resource due to: operatorpkis.network.operator.openshift.io "network-node-identity" is forbidden: User "system:serviceaccount:openshift-insights:gather" cannot get resource "operatorpkis" in API group "network.operator.openshift.io" in the namespace "openshift-network-node-identity"
2024-10-24T13:04:01.365955513Z I1024 13:04:01.365902       1 gather_cluster_operators.go:184] Unable to get podnetworkconnectivitychecks.controlplane.operator.openshift.io resource due to: name is required
2024-10-24T13:04:01.763153432Z I1024 13:04:01.763095       1 gather_cluster_operators.go:184] Unable to get configs.samples.operator.openshift.io resource due to: configs.samples.operator.openshift.io "cluster" not found
2024-10-24T13:04:02.365247846Z I1024 13:04:02.365203       1 tasks_processing.go:74] worker 21 stopped.
2024-10-24T13:04:02.365308846Z I1024 13:04:02.365292       1 recorder.go:70] Recording config/clusteroperator/authentication with fingerprint=416aef82b71386b365891205572b9aef56301749d32886dd35066bf76abbd3c1
2024-10-24T13:04:02.365456626Z I1024 13:04:02.365375       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/authentication/cluster with fingerprint=0f5ebb2d5be52ce46abf8ff662badc8cdaa786a69501b90d0fe7d625e6be43bc
2024-10-24T13:04:02.365456626Z I1024 13:04:02.365407       1 recorder.go:70] Recording config/clusteroperator/baremetal with fingerprint=d402822894697f06f3e0cdc8aa30a847c0f1860108f7f728bd70d971b147824d
2024-10-24T13:04:02.365456626Z I1024 13:04:02.365438       1 recorder.go:70] Recording config/clusteroperator/cloud-controller-manager with fingerprint=83ea2413980432cd2866d0ee696d5cedb4182a25f3067dbe9d5f6daba7d9deff
2024-10-24T13:04:02.365500216Z I1024 13:04:02.365492       1 recorder.go:70] Recording config/clusteroperator/cloud-credential with fingerprint=95b268413c2c7ebc00130f3ae5fbe5b6779bde6a11627dbef1e5465d319e7c8c
2024-10-24T13:04:02.365512826Z I1024 13:04:02.365506       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/cloudcredential/cluster with fingerprint=46c3957079df4e4653a808e6f850abac72c8b1276aa6de05929cc8264f4a1d93
2024-10-24T13:04:02.365541716Z I1024 13:04:02.365523       1 recorder.go:70] Recording config/clusteroperator/cluster-autoscaler with fingerprint=adf1828c89316c227454b838733619dc7fa5ae6b17fd52e40ed99b010986b018
2024-10-24T13:04:02.365570296Z I1024 13:04:02.365552       1 recorder.go:70] Recording config/clusteroperator/config-operator with fingerprint=0d73b855ff3354e0a12a4579db722ed728de32332bd861859b148fa40c378631
2024-10-24T13:04:02.365570296Z I1024 13:04:02.365566       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/config/cluster with fingerprint=7196eb59efe1f5998354aed5372544e9c59c3c8135aea7e3914ebf8f3330364b
2024-10-24T13:04:02.365600856Z I1024 13:04:02.365582       1 recorder.go:70] Recording config/clusteroperator/console with fingerprint=c39e0ec9296b67cc725ddb1c60280794f6e48a59858b776e081be2160c2ad657
2024-10-24T13:04:02.365611026Z I1024 13:04:02.365601       1 recorder.go:70] Recording config/clusteroperator/control-plane-machine-set with fingerprint=bc39b9b30b098246e6f76fba8cf7a174844e1e87279256067e18f6894a7c5a90
2024-10-24T13:04:02.365644936Z I1024 13:04:02.365628       1 recorder.go:70] Recording config/clusteroperator/csi-snapshot-controller with fingerprint=b8e3bd94446ec4e565900296d9f78d0a09d05e7ce3f2c862821e5176234f7708
2024-10-24T13:04:02.365653836Z I1024 13:04:02.365643       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/csisnapshotcontroller/cluster with fingerprint=5adc514f4b63e2f1ecc68bf6f9c0af70c5eea04522a49524e102721b1c41f80e
2024-10-24T13:04:02.365678486Z I1024 13:04:02.365661       1 recorder.go:70] Recording config/clusteroperator/dns with fingerprint=e33c4e6755e02a7a2dc4034d772d59af386f7708b0dfe5e16b8d72fb9d4a484e
2024-10-24T13:04:02.365709036Z I1024 13:04:02.365692       1 recorder.go:70] Recording config/clusteroperator/etcd with fingerprint=af0b017e510807fe2190df7843b65d082bea5c567d42a6e58c3e1197aa5feefc
2024-10-24T13:04:02.365734596Z I1024 13:04:02.365716       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/etcd/cluster with fingerprint=603093945db725701bfbd9047aedf09ef4843154d12b99ef271b70145b5f25b2
2024-10-24T13:04:02.365744386Z I1024 13:04:02.365735       1 recorder.go:70] Recording config/clusteroperator/image-registry with fingerprint=d5687091c017950d43a7fb7937c991725fafb042f6a904beafb88e9674f0e1cc
2024-10-24T13:04:02.365796986Z I1024 13:04:02.365783       1 recorder.go:70] Recording config/clusteroperator/ingress with fingerprint=2337d749610a65f0137c4988881628a78ea918928edc6df93c4e29db2cc29663
2024-10-24T13:04:02.365830646Z I1024 13:04:02.365805       1 recorder.go:70] Recording config/clusteroperator/insights with fingerprint=0421a9c07e384b196a806927fc482ad751a0919e51df839094da3cac528d6421
2024-10-24T13:04:02.365861796Z I1024 13:04:02.365842       1 recorder.go:70] Recording config/clusteroperator/kube-apiserver with fingerprint=5bfd040b77667d1b64997c83df7550e891b0a9190c4164f11b31d46452e00399
2024-10-24T13:04:02.365874956Z I1024 13:04:02.365868       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/kubeapiserver/cluster with fingerprint=51503bf0b784fcf65ea46bcaf1f72ac1a5c4d5dc211934f18f27871efed05762
2024-10-24T13:04:02.365912856Z I1024 13:04:02.365896       1 recorder.go:70] Recording config/clusteroperator/kube-controller-manager with fingerprint=73aa2355f9730b8fd8c1d242a1301b4a2a419f4fb4d36618aa5513f1ec0961fb
2024-10-24T13:04:02.366021116Z I1024 13:04:02.365955       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/kubecontrollermanager/cluster with fingerprint=537a593e68fa3b4e49394cc5be7c202a1e1583aa19ebf1e834b18b5027fbee57
2024-10-24T13:04:02.366021116Z I1024 13:04:02.365990       1 recorder.go:70] Recording config/clusteroperator/kube-scheduler with fingerprint=289175a507f2d3ea9afe73cf77f59061a4a2e5567a8804f0cf25f2049f8ad3f1
2024-10-24T13:04:02.366021116Z I1024 13:04:02.366006       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/kubescheduler/cluster with fingerprint=4c19e5391383b10e290707cbddf1ea79a8359bfe7867869021d7e62d674cb34c
2024-10-24T13:04:02.366043206Z I1024 13:04:02.366029       1 recorder.go:70] Recording config/clusteroperator/kube-storage-version-migrator with fingerprint=e31f755b1f3cbd18d57a174c54853f5996e1925d4241899e319f5f1d2b966108
2024-10-24T13:04:02.366043206Z I1024 13:04:02.366038       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/kubestorageversionmigrator/cluster with fingerprint=9351181aa7e6ada41ef581ab31e13516c6b934cc95710154bafb2eb222cb58db
2024-10-24T13:04:02.366080876Z I1024 13:04:02.366064       1 recorder.go:70] Recording config/clusteroperator/machine-api with fingerprint=ffdfbad0017a59981b6185ea7df4ec63cd002567db74cb916d6dd3fa455a7d05
2024-10-24T13:04:02.366089856Z I1024 13:04:02.366083       1 recorder.go:70] Recording config/clusteroperator/machine-approver with fingerprint=dd1b1b5e4be3451164540207b5e5fce298ab9020c7f5f79ffaa626d2a97ed5f0
2024-10-24T13:04:02.366114156Z I1024 13:04:02.366099       1 recorder.go:70] Recording config/clusteroperator/machine-config with fingerprint=cb46aad882906c3c1a3ae0b374e14b0ff57f276cf534bd6e1fbe0258fa03493b
2024-10-24T13:04:02.366125606Z I1024 13:04:02.366119       1 recorder.go:70] Recording config/clusteroperator/marketplace with fingerprint=8b30c58df0bb9484f7209d360105e2294186fb82b3fa8cf0a393776ba0045471
2024-10-24T13:04:02.366154016Z I1024 13:04:02.366139       1 recorder.go:70] Recording config/clusteroperator/monitoring with fingerprint=347eedfa91b8ab9612f375a3e312c2a1e7b5ef8ddfdca09ef6971836605210db
2024-10-24T13:04:02.366269036Z I1024 13:04:02.366238       1 recorder.go:70] Recording config/clusteroperator/network with fingerprint=951dc3e9ca5e3b44fefeac4ee429c1407da0f9e2ff23c1a702f00f3dbb693d54
2024-10-24T13:04:02.366283796Z I1024 13:04:02.366277       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/network/cluster with fingerprint=391c188c3b56a3bf113aa0eb701353473ce303adcbd529f8032127b25ea97539
2024-10-24T13:04:02.366308896Z I1024 13:04:02.366294       1 recorder.go:70] Recording config/clusteroperator/node-tuning with fingerprint=6f612f64f428ef047583148e18b30178e00b3d3807fea40c993744ac0e6415a2
2024-10-24T13:04:02.366360336Z I1024 13:04:02.366330       1 recorder.go:70] Recording config/clusteroperator/openshift-apiserver with fingerprint=ab1583ad159418a231f5eb88dbd1ee745b47388eb45c94f5b34e8eb587a8d19e
2024-10-24T13:04:02.366399566Z I1024 13:04:02.366381       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/openshiftapiserver/cluster with fingerprint=d5f0b369ab5f910d8aa0bc07fa236e971cef889343fe81eab41939bb9a675b99
2024-10-24T13:04:02.366434486Z I1024 13:04:02.366417       1 recorder.go:70] Recording config/clusteroperator/openshift-controller-manager with fingerprint=3f8737fc2a2cce597df5d75d744f0f69f1c89bfb9d5ff9993872eb17ffd4ac6c
2024-10-24T13:04:02.366465896Z I1024 13:04:02.366449       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/openshiftcontrollermanager/cluster with fingerprint=9c524b7c8c18141b805c3de5974bbb598c7824f90b60c945aa371916265a5d48
2024-10-24T13:04:02.366477096Z I1024 13:04:02.366470       1 recorder.go:70] Recording config/clusteroperator/openshift-samples with fingerprint=c94a91ec1a40eb59c30c83d7adbf14a9adc4105d0ca783fb9438f09636a68882
2024-10-24T13:04:02.366490926Z I1024 13:04:02.366485       1 recorder.go:70] Recording config/clusteroperator/operator-lifecycle-manager with fingerprint=7e0721a0f02c24f4cf317636947ca6ad63e03e91773747e8dbf8a629fa68741f
2024-10-24T13:04:02.366515456Z I1024 13:04:02.366500       1 recorder.go:70] Recording config/clusteroperator/operator-lifecycle-manager-catalog with fingerprint=40b4cc82ecd2b0a08a7010324a7860923842e59f5b0d7bbc01590e4af406453f
2024-10-24T13:04:02.366524666Z I1024 13:04:02.366515       1 recorder.go:70] Recording config/clusteroperator/operator-lifecycle-manager-packageserver with fingerprint=8c064201905257f984336e4f63eebd13ec77bcc823c707ab423642584a79ab97
2024-10-24T13:04:02.366560126Z I1024 13:04:02.366541       1 recorder.go:70] Recording config/clusteroperator/service-ca with fingerprint=0cc8fb8e6dc5376a5e2071c95bd0e25b17763057981d0d6cfc225fbf99ae5cde
2024-10-24T13:04:02.366569726Z I1024 13:04:02.366560       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/serviceca/cluster with fingerprint=812f7edc2cdb30e61e7f2b29454357a40b1a507a4b0c2b7729193b67f0e3b4aa
2024-10-24T13:04:02.366612486Z I1024 13:04:02.366595       1 recorder.go:70] Recording config/clusteroperator/storage with fingerprint=6ffbe6bef3f8d14c40cbbdf619bbc31febeb17af6f68aac543dc2106c80a703c
2024-10-24T13:04:02.366638306Z I1024 13:04:02.366620       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/clustercsidriver/pd.csi.storage.gke.io with fingerprint=3e76ef4485f1cadaa7a1d9c020b1ca075753601167b4df92b5cc04a3ed182cdf
2024-10-24T13:04:02.366647996Z I1024 13:04:02.366635       1 recorder.go:70] Recording config/clusteroperator/operator.openshift.io/storage/cluster with fingerprint=8e480f8c1ce1b39baac42d8ec780c57c2592929ae0c801b61ffad49ba13f33ad
2024-10-24T13:04:02.366657186Z I1024 13:04:02.366647       1 gather.go:180] gatherer "clusterconfig" function "operators" took 2.235291851s to process 48 records
2024-10-24T13:04:09.366185247Z I1024 13:04:09.365779       1 gather_cluster_operator_pods_and_events.go:119] Found 37 pods with 70 containers
