2024-10-24T13:03:49.699028843Z I1024 13:03:49.698906       1 start.go:52] Version: 4.18.0-0.ci.test-2024-10-24-124520-ci-op-2fcpj5j6-latest (Raw: machine-config-daemon-4.6.0-202006240615.p0-3074-g54144b31-dirty, Hash: 54144b315275a22cc9140677792ef5ed0189bcde)
2024-10-24T13:06:24.818424923Z W1024 13:06:24.817953       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:24.824023262Z W1024 13:06:24.823994       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:24.828844472Z W1024 13:06:24.828815       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:24.834326152Z W1024 13:06:24.834263       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:24.840318412Z W1024 13:06:24.840247       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:24.845358621Z W1024 13:06:24.845316       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:28.955561651Z E1024 13:06:28.955518       1 status.go:300] Error checking version skew: kube-apiserver does not yet have a version, kubelet skew status: KubeletSkewUnchecked, status reason: KubeletSkewUnchecked, status message: An error occurred when checking kubelet version skew: kube-apiserver does not yet have a version
2024-10-24T13:06:29.025211797Z W1024 13:06:29.025139       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:29.029562677Z W1024 13:06:29.029525       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:30.562586818Z W1024 13:06:30.562543       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:30.567228198Z W1024 13:06:30.567190       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:30.571236047Z W1024 13:06:30.571213       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:30.575485277Z W1024 13:06:30.575435       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:30.579079037Z W1024 13:06:30.579039       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:30.583394197Z W1024 13:06:30.583333       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:34.685400797Z E1024 13:06:34.685075       1 status.go:300] Error checking version skew: kube-apiserver does not yet have a version, kubelet skew status: KubeletSkewUnchecked, status reason: KubeletSkewUnchecked, status message: An error occurred when checking kubelet version skew: kube-apiserver does not yet have a version
2024-10-24T13:06:34.759998743Z W1024 13:06:34.759954       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:34.764009182Z W1024 13:06:34.763952       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:36.276683354Z W1024 13:06:36.276629       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:36.281468394Z W1024 13:06:36.281430       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:36.286035564Z W1024 13:06:36.285999       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:36.290635114Z W1024 13:06:36.290599       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:36.294371893Z W1024 13:06:36.294303       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:36.298120103Z W1024 13:06:36.298027       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:40.408566113Z E1024 13:06:40.408213       1 status.go:300] Error checking version skew: kube-apiserver does not yet have a version, kubelet skew status: KubeletSkewUnchecked, status reason: KubeletSkewUnchecked, status message: An error occurred when checking kubelet version skew: kube-apiserver does not yet have a version
2024-10-24T13:06:40.483698599Z W1024 13:06:40.483630       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:40.488015188Z W1024 13:06:40.487961       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:42.000306030Z W1024 13:06:42.000261       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:42.004732190Z W1024 13:06:42.004686       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:42.009202810Z W1024 13:06:42.009163       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:42.013497500Z W1024 13:06:42.013446       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:42.020938839Z W1024 13:06:42.020896       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:42.025109599Z W1024 13:06:42.025074       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:46.172464871Z E1024 13:06:46.172095       1 status.go:300] Error checking version skew: kube-apiserver does not yet have a version, kubelet skew status: KubeletSkewUnchecked, status reason: KubeletSkewUnchecked, status message: An error occurred when checking kubelet version skew: kube-apiserver does not yet have a version
2024-10-24T13:06:46.263066909Z W1024 13:06:46.262976       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:46.267767489Z W1024 13:06:46.267702       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:47.760529620Z W1024 13:06:47.760271       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:47.764880990Z W1024 13:06:47.764840       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:47.769514949Z W1024 13:06:47.769475       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:47.773880400Z W1024 13:06:47.773837       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:47.777686740Z W1024 13:06:47.777633       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:47.781416019Z W1024 13:06:47.781382       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:51.882789440Z E1024 13:06:51.882395       1 status.go:300] Error checking version skew: kube-apiserver does not yet have a version, kubelet skew status: KubeletSkewUnchecked, status reason: KubeletSkewUnchecked, status message: An error occurred when checking kubelet version skew: kube-apiserver does not yet have a version
2024-10-24T13:06:51.963894509Z W1024 13:06:51.963837       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:51.995065578Z W1024 13:06:51.995018       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:53.470579990Z W1024 13:06:53.470369       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:53.474423710Z W1024 13:06:53.474388       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:53.478492650Z W1024 13:06:53.478473       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:53.482129120Z W1024 13:06:53.482104       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:53.485690830Z W1024 13:06:53.485652       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:53.489266790Z W1024 13:06:53.489219       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:57.677003490Z W1024 13:06:57.676829       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:57.680989670Z W1024 13:06:57.680954       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:59.187160681Z W1024 13:06:59.187111       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:59.191084871Z W1024 13:06:59.191032       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:59.194976651Z W1024 13:06:59.194929       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:59.198938481Z W1024 13:06:59.198900       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:59.202962321Z W1024 13:06:59.202919       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:06:59.207093161Z W1024 13:06:59.207037       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:03.427944360Z W1024 13:07:03.427506       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:03.432017660Z W1024 13:07:03.431967       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:04.904318321Z W1024 13:07:04.903989       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:04.908644192Z W1024 13:07:04.908622       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:04.913953661Z W1024 13:07:04.913898       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:04.918639951Z W1024 13:07:04.918590       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:04.924083141Z W1024 13:07:04.924040       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:04.931250741Z W1024 13:07:04.931188       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:09.116332861Z W1024 13:07:09.116266       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:09.119973081Z W1024 13:07:09.119921       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:10.638442842Z W1024 13:07:10.638040       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:10.642445642Z W1024 13:07:10.642379       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:10.646358092Z W1024 13:07:10.646323       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:10.650219032Z W1024 13:07:10.650174       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:10.657709892Z W1024 13:07:10.657660       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:10.661500102Z W1024 13:07:10.661462       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:14.831545522Z W1024 13:07:14.831214       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:14.836010871Z W1024 13:07:14.835971       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:16.355710343Z W1024 13:07:16.355649       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:16.359916323Z W1024 13:07:16.359853       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:16.363851803Z W1024 13:07:16.363819       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:16.368356333Z W1024 13:07:16.368314       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:16.373479232Z W1024 13:07:16.373407       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:16.377285492Z W1024 13:07:16.377226       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:20.544718563Z W1024 13:07:20.544207       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:20.548745524Z W1024 13:07:20.548704       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:22.070835154Z W1024 13:07:22.070434       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:22.075156984Z W1024 13:07:22.075080       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:22.079080164Z W1024 13:07:22.079011       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:22.082917644Z W1024 13:07:22.082796       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:22.086627324Z W1024 13:07:22.086558       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:22.090999594Z W1024 13:07:22.090940       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:26.276177463Z W1024 13:07:26.275725       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:26.280553603Z W1024 13:07:26.280519       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:27.789159424Z W1024 13:07:27.788896       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:27.792961314Z W1024 13:07:27.792893       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:27.797419674Z W1024 13:07:27.797366       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:27.801157354Z W1024 13:07:27.801116       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:27.806049754Z W1024 13:07:27.806008       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:27.809985484Z W1024 13:07:27.809960       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:32.057123821Z W1024 13:07:32.057083       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:32.061123251Z W1024 13:07:32.061065       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:33.503049993Z W1024 13:07:33.502994       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:33.506910393Z W1024 13:07:33.506875       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:33.512918383Z W1024 13:07:33.512871       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:33.516838763Z W1024 13:07:33.516811       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:33.520354743Z W1024 13:07:33.520321       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:33.523885033Z W1024 13:07:33.523847       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:37.693004553Z W1024 13:07:37.692958       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:37.697574223Z W1024 13:07:37.697540       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:39.224109984Z W1024 13:07:39.224037       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:39.227915024Z W1024 13:07:39.227880       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:39.232313754Z W1024 13:07:39.232257       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:39.238658004Z W1024 13:07:39.238621       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:39.243820814Z W1024 13:07:39.243793       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:39.248269423Z W1024 13:07:39.248221       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:43.543186311Z W1024 13:07:43.543121       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:43.546685661Z W1024 13:07:43.546644       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:45.050664002Z W1024 13:07:45.050621       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:45.056077062Z W1024 13:07:45.056043       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:45.063772962Z W1024 13:07:45.062244       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:45.069654351Z W1024 13:07:45.069623       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:45.073056361Z W1024 13:07:45.073036       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:45.077198971Z W1024 13:07:45.077167       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:49.309203271Z W1024 13:07:49.309149       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:49.317122202Z W1024 13:07:49.317084       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:50.775370939Z W1024 13:07:50.775311       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:50.779411969Z W1024 13:07:50.779380       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:50.783805010Z W1024 13:07:50.783768       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:50.787699180Z W1024 13:07:50.787652       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:50.791822100Z W1024 13:07:50.791785       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:50.796394151Z W1024 13:07:50.796348       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:55.042712819Z W1024 13:07:55.042659       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:55.049696719Z W1024 13:07:55.049130       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:56.512233767Z W1024 13:07:56.512161       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:56.516868747Z W1024 13:07:56.516814       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:56.521234647Z W1024 13:07:56.521188       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicy is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:56.525970348Z W1024 13:07:56.525903       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
2024-10-24T13:07:56.530399378Z W1024 13:07:56.530347       1 warnings.go:70] admissionregistration.k8s.io/v1beta1 ValidatingAdmissionPolicyBinding is deprecated in v1.31+, unavailable in v1.34+
