2024-10-24T13:18:07.272218495Z I1024 13:18:07.271844       1 profiler.go:21] Starting profiling endpoint at http://127.0.0.1:6060/debug/pprof/
2024-10-24T13:28:23.571815059Z E1024 13:28:23.571715       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:23.972190546Z E1024 13:28:23.972128       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:24.371627784Z E1024 13:28:24.371568       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:24.771735411Z E1024 13:28:24.771651       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:25.171701989Z E1024 13:28:25.171641       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:25.571681677Z E1024 13:28:25.571626       1 base_controller.go:271] "Unhandled Error" err="TargetConfigController reconciliation failed: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:25.972019754Z E1024 13:28:25.971947       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:26.372204121Z E1024 13:28:26.372136       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:26.771171608Z E1024 13:28:26.771126       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:27.172229616Z E1024 13:28:27.172167       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:27.572601843Z E1024 13:28:27.572536       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:27.971453151Z E1024 13:28:27.971395       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:28.771785186Z E1024 13:28:28.771703       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:29.374152232Z E1024 13:28:29.374083       1 base_controller.go:271] "Unhandled Error" err="EtcdStaticResources-StaticResources reconciliation failed: [\"etcd/ns.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/sa.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/etcd-sa\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/svc.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/services/etcd\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/sm.yaml\" (string): Get \"https://172.30.0.1:443/apis/monitoring.coreos.com/v1/namespaces/openshift-etcd-operator/servicemonitors/etcd\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/minimal-sm.yaml\" (string): Get \"https://172.30.0.1:443/apis/monitoring.coreos.com/v1/namespaces/openshift-etcd-operator/servicemonitors/etcd-minimal\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/prometheus-role.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/namespaces/openshift-etcd/roles/prometheus-k8s\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/prometheus-rolebinding.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/namespaces/openshift-etcd/rolebindings/prometheus-k8s\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/backups-sa.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/etcd-backup-sa\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/backups-cr.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/system:openshift:operator:etcd-backup-role\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/backups-crb.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterrolebindings/system:openshift:operator:etcd-backup-crb\": dial tcp 172.30.0.1:443: connect: connection refused, unable to ApplyStatus for operator using fieldManager \"EtcdStaticResources-StaticResources\": Patch \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status?fieldManager=EtcdStaticResources-StaticResources&force=true\": dial tcp 172.30.0.1:443: connect: connection refused]"
2024-10-24T13:28:29.515868491Z E1024 13:28:29.515811       1 base_controller.go:271] "Unhandled Error" err="EtcdEndpointsController reconciliation failed: applying configmap update failed :Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-endpoints\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:29.515956631Z I1024 13:28:29.515900       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdEndpointsErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:28:29.576560951Z E1024 13:28:29.576504       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:29.972407118Z E1024 13:28:29.972362       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:30.372050656Z E1024 13:28:30.371986       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:30.561710135Z E1024 13:28:30.561670       1 base_controller.go:271] "Unhandled Error" err="EtcdCertSignerController reconciliation failed: could not get current etcd-all-bundles configmap Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-all-bundles\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:31.171704901Z E1024 13:28:31.171648       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:31.372094220Z E1024 13:28:31.372032       1 base_controller.go:271] "Unhandled Error" err="etcd-StaticPodState reconciliation failed: unable to ApplyStatus for operator using fieldManager \"etcd-StaticPodState\": Patch \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status?fieldManager=etcd-StaticPodState&force=true\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:31.771726647Z E1024 13:28:31.771665       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:32.171777825Z E1024 13:28:32.171699       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:32.571227062Z E1024 13:28:32.571167       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:32.971497490Z E1024 13:28:32.971427       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:33.371887207Z E1024 13:28:33.371835       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:33.772204225Z E1024 13:28:33.772138       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:34.171608952Z E1024 13:28:34.171525       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:34.571857520Z E1024 13:28:34.571804       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:34.972713488Z E1024 13:28:34.972644       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:35.372277945Z E1024 13:28:35.372228       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:35.771630643Z E1024 13:28:35.771570       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:36.171661610Z E1024 13:28:36.171604       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:36.571505777Z E1024 13:28:36.571452       1 base_controller.go:271] "Unhandled Error" err="TargetConfigController reconciliation failed: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:36.971955795Z E1024 13:28:36.971900       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:37.372256422Z E1024 13:28:37.372195       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:37.770443930Z E1024 13:28:37.770388       1 base_controller.go:271] "Unhandled Error" err="etcd-InstallerState reconciliation failed: Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/pods?labelSelector=app%3Dinstaller\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:37.971184579Z E1024 13:28:37.971130       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:38.371779777Z E1024 13:28:38.371712       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:38.771962924Z E1024 13:28:38.771904       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:39.171005612Z E1024 13:28:39.170947       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:39.571215328Z E1024 13:28:39.571152       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:40.171848735Z E1024 13:28:40.171795       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:40.971739131Z E1024 13:28:40.971687       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:41.172900809Z E1024 13:28:41.172850       1 base_controller.go:271] "Unhandled Error" err="EtcdStaticResources-StaticResources reconciliation failed: [\"etcd/ns.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/sa.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/etcd-sa\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/svc.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/services/etcd\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/sm.yaml\" (string): Get \"https://172.30.0.1:443/apis/monitoring.coreos.com/v1/namespaces/openshift-etcd-operator/servicemonitors/etcd\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/minimal-sm.yaml\" (string): Get \"https://172.30.0.1:443/apis/monitoring.coreos.com/v1/namespaces/openshift-etcd-operator/servicemonitors/etcd-minimal\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/prometheus-role.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/namespaces/openshift-etcd/roles/prometheus-k8s\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/prometheus-rolebinding.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/namespaces/openshift-etcd/rolebindings/prometheus-k8s\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/backups-sa.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/etcd-backup-sa\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/backups-cr.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterroles/system:openshift:operator:etcd-backup-role\": dial tcp 172.30.0.1:443: connect: connection refused, \"etcd/backups-crb.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterrolebindings/system:openshift:operator:etcd-backup-crb\": dial tcp 172.30.0.1:443: connect: connection refused, unable to ApplyStatus for operator using fieldManager \"EtcdStaticResources-StaticResources\": Patch \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status?fieldManager=EtcdStaticResources-StaticResources&force=true\": dial tcp 172.30.0.1:443: connect: connection refused]"
2024-10-24T13:28:41.570985507Z E1024 13:28:41.570942       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:41.770979985Z E1024 13:28:41.770922       1 base_controller.go:271] "Unhandled Error" err="ScriptController reconciliation failed: \"configmap/etcd-pod\": Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/configmaps/etcd-scripts\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:41.771075835Z I1024 13:28:41.770994       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'ScriptControllerErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:28:42.171552233Z E1024 13:28:42.171504       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:42.571951541Z E1024 13:28:42.571898       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:42.972250298Z E1024 13:28:42.972190       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:43.173184387Z E1024 13:28:43.173128       1 base_controller.go:271] "Unhandled Error" err="BackingResourceController-StaticResources reconciliation failed: [\"manifests/installer-sa.yaml\" (string): Get \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd/serviceaccounts/installer-sa\": dial tcp 172.30.0.1:443: connect: connection refused, \"manifests/installer-cluster-rolebinding.yaml\" (string): Get \"https://172.30.0.1:443/apis/rbac.authorization.k8s.io/v1/clusterrolebindings/system:openshift:operator:openshift-etcd-installer\": dial tcp 172.30.0.1:443: connect: connection refused, unable to ApplyStatus for operator using fieldManager \"BackingResourceController-StaticResources\": Patch \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status?fieldManager=BackingResourceController-StaticResources&force=true\": dial tcp 172.30.0.1:443: connect: connection refused]"
2024-10-24T13:28:43.571737555Z E1024 13:28:43.571681       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:43.972104322Z E1024 13:28:43.972048       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:44.362162350Z E1024 13:28:44.362075       1 leaderelection.go:429] Failed to update lock optimitically: Put "https://172.30.0.1:443/apis/coordination.k8s.io/v1/namespaces/openshift-etcd-operator/leases/openshift-cluster-etcd-operator-lock?timeout=1m47s": dial tcp 172.30.0.1:443: connect: connection refused, falling back to slow path
2024-10-24T13:28:44.362927260Z E1024 13:28:44.362887       1 leaderelection.go:436] error retrieving resource lock openshift-etcd-operator/openshift-cluster-etcd-operator-lock: Get "https://172.30.0.1:443/apis/coordination.k8s.io/v1/namespaces/openshift-etcd-operator/leases/openshift-cluster-etcd-operator-lock?timeout=1m47s": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:28:44.371216410Z E1024 13:28:44.371171       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:44.771334308Z E1024 13:28:44.771283       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:45.171781895Z E1024 13:28:45.171693       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:45.572586823Z E1024 13:28:45.572517       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:45.972710620Z E1024 13:28:45.972640       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:46.372151078Z E1024 13:28:46.372091       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:46.771263236Z E1024 13:28:46.771211       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:47.171858033Z E1024 13:28:47.171792       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:47.572243791Z E1024 13:28:47.572188       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:47.972257209Z E1024 13:28:47.972196       1 base_controller.go:269] "Unhandled Error" err="\"TargetConfigController\" controller failed to sync \"\", err: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
2024-10-24T13:28:48.285417567Z E1024 13:28:48.285347       1 base_controller.go:271] "Unhandled Error" err="FSyncController reconciliation failed: client_error: client error: 401"
2024-10-24T13:28:48.290832277Z I1024 13:28:48.290730       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdMembersErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:28:48.292047037Z E1024 13:28:48.291998       1 event.go:368] "Unable to write event (may retry after sleeping)" err="Patch \"https://172.30.0.1:443/api/v1/namespaces/openshift-etcd-operator/events/etcd-operator.180166519bed17ab\": dial tcp 172.30.0.1:443: connect: connection refused" event="&Event{ObjectMeta:{etcd-operator.180166519bed17ab  openshift-etcd-operator   27259 0 0001-01-01 00:00:00 +0000 UTC <nil> <nil> map[] map[] [] [] []},InvolvedObject:ObjectReference{Kind:Deployment,Namespace:openshift-etcd-operator,Name:etcd-operator,UID:bff212df-2809-4dd6-8cc1-b1e11e66ac01,APIVersion:apps/v1,ResourceVersion:,FieldPath:,},Reason:EtcdMembersErrorUpdatingStatus,Message:Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused,Source:EventSource{Component:openshift-cluster-etcd-operator-member-observer-controller-etcdmemberscontroller,Host:,},FirstTimestamp:2024-10-24 13:23:52 +0000 UTC,LastTimestamp:2024-10-24 13:28:48.290534527 +0000 UTC m=+641.067387179,Count:27,Type:Warning,EventTime:0001-01-01 00:00:00 +0000 UTC,Series:nil,Action:,Related:nil,ReportingController:openshift-cluster-etcd-operator-member-observer-controller-etcdmemberscontroller,ReportingInstance:,}"
2024-10-24T13:28:48.294571827Z I1024 13:28:48.294521       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-etcd-operator", Name:"etcd-operator", UID:"bff212df-2809-4dd6-8cc1-b1e11e66ac01", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'EtcdMembersErrorUpdatingStatus' Put "https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status": dial tcp 172.30.0.1:443: connect: connection refused
2024-10-24T13:28:48.295566207Z E1024 13:28:48.295522       1 base_controller.go:271] "Unhandled Error" err="EtcdMembersController reconciliation failed: Put \"https://172.30.0.1:443/apis/operator.openshift.io/v1/etcds/cluster/status\": dial tcp 172.30.0.1:443: connect: connection refused"
